state,area (sq. mi),abbreviation,state_abrv,ages,year,population,density
Louisiana,51843,LA,LA,under18,2004,1182731.0,22.813706768512624
Louisiana,51843,LA,LA,total,2001,4477875.0,86.37376309241364
Louisiana,51843,LA,LA,under18,2001,1204187.0,23.227571706884248
Louisiana,51843,LA,LA,total,2002,4497267.0,86.74781551993519
Louisiana,51843,LA,LA,under18,2002,1194819.0,23.046872287483364
Louisiana,51843,LA,LA,total,2000,4471885.0,86.25822193931678
Louisiana,51843,LA,LA,under18,2000,1217670.0,23.487645390891732
Louisiana,51843,LA,LA,total,1999,4460811.0,86.04461547364157
Louisiana,51843,LA,LA,under18,1999,1227167.0,23.670833092220743
Louisiana,51843,LA,LA,total,1997,4421072.0,85.27808961672743
Louisiana,51843,LA,LA,under18,1997,1239665.0,23.91190710414135
Louisiana,51843,LA,LA,under18,1998,1232984.0,23.783037247072894
Louisiana,51843,LA,LA,total,1998,4440344.0,85.64982736338561
Louisiana,51843,LA,LA,under18,1996,1244627.0,24.007619157841948
Louisiana,51843,LA,LA,total,1996,4398877.0,84.84997010203885
Louisiana,51843,LA,LA,total,1995,4378779.0,84.46229963543776
Louisiana,51843,LA,LA,under18,1995,1250112.0,24.11341936230542
Louisiana,51843,LA,LA,under18,1992,1237034.0,23.861157726211832
Louisiana,51843,LA,LA,total,1992,4293003.0,82.80776575429663
Louisiana,51843,LA,LA,total,1993,4316428.0,83.25961074783481
Louisiana,51843,LA,LA,under18,1993,1239161.0,23.902185444515172
Louisiana,51843,LA,LA,under18,1994,1247631.0,24.065563335455124
Louisiana,51843,LA,LA,total,1994,4347481.0,83.85859228825493
Louisiana,51843,LA,LA,total,1991,4253279.0,82.0415292324904
Louisiana,51843,LA,LA,under18,1991,1222330.0,23.577532164419498
Louisiana,51843,LA,LA,under18,1990,1205984.0,23.2622340528133
Louisiana,51843,LA,LA,total,1990,4221532.0,81.4291611210771
Maine,35387,ME,ME,under18,1990,308066.0,8.705626359962698
Maine,35387,ME,ME,total,1990,1231719.0,34.80710430384039
Maine,35387,ME,ME,total,1991,1237081.0,34.9586288750106
Maine,35387,ME,ME,under18,1991,309871.0,8.756633792070534
Maine,35387,ME,ME,under18,1994,311570.0,8.80464577387176
Maine,35387,ME,ME,total,1994,1242662.0,35.116342159550115
Maine,35387,ME,ME,total,1993,1242302.0,35.10616893209371
Maine,35387,ME,ME,under18,1993,310966.0,8.787577358917117
Maine,35387,ME,ME,under18,1992,310679.0,8.779467035917145
Maine,35387,ME,ME,total,1992,1238508.0,34.9989544182892
Maine,35387,ME,ME,total,1995,1243481.0,35.13948625201345
Maine,35387,ME,ME,under18,1995,309173.0,8.73690903439116
Maine,35387,ME,ME,under18,1996,307740.0,8.696413937321616
Maine,35387,ME,ME,total,1996,1249060.0,35.297143018622656
Maine,35387,ME,ME,under18,1998,304496.0,8.604741854353293
Maine,35387,ME,ME,total,1998,1259127.0,35.58162602085512
Maine,35387,ME,ME,total,1997,1254774.0,35.45861474552802
Maine,35387,ME,ME,under18,1997,305097.0,8.621725492412468
Maine,35387,ME,ME,total,1999,1266808.0,35.7986831322237
Maine,35387,ME,ME,under18,1999,302321.0,8.54327860513748
Maine,35387,ME,ME,total,2000,1277072.0,36.08873315059203
Maine,35387,ME,ME,under18,2000,301407.0,8.51744991098426
Maine,35387,ME,ME,total,2002,1295960.0,36.622488484471695
Maine,35387,ME,ME,under18,2002,298595.0,8.437985700963631
Maine,35387,ME,ME,total,2001,1285692.0,36.33232543024275
Maine,35387,ME,ME,under18,2001,300088.0,8.480176335942577
Maine,35387,ME,ME,total,2004,1313688.0,37.1234634187696
Maine,35387,ME,ME,under18,2004,294791.0,8.330488597507559
Maine,35387,ME,ME,total,2003,1306513.0,36.92070534377031
Maine,35387,ME,ME,under18,2003,296786.0,8.386865232995168
Maine,35387,ME,ME,total,2006,1323619.0,37.40410320174075
Maine,35387,ME,ME,under18,2006,288945.0,8.165286687201515
Maine,35387,ME,ME,total,2005,1318787.0,37.2675558821036
Maine,35387,ME,ME,under18,2005,292039.0,8.252719925396333
Maine,35387,ME,ME,total,2008,1330509.0,37.59880747167039
Maine,35387,ME,ME,under18,2008,282204.0,7.974793003080227
Maine,35387,ME,ME,total,2007,1327040.0,37.50077712154181
Maine,35387,ME,ME,under18,2007,286185.0,8.087291943369033
Maine,35387,ME,ME,under18,2013,261276.0,7.383389380280894
Maine,35387,ME,ME,total,2009,1329590.0,37.572837482691384
Maine,35387,ME,ME,under18,2009,277946.0,7.8544663294430155
Maine,35387,ME,ME,total,2013,1328302.0,37.53643993556956
Maine,35387,ME,ME,total,2010,1327366.0,37.50998954418289
Maine,35387,ME,ME,under18,2010,273061.0,7.716421284652556
Maine,35387,ME,ME,total,2011,1327844.0,37.52349732952779
Maine,35387,ME,ME,under18,2011,268737.0,7.594229519315003
Maine,35387,ME,ME,under18,2012,264846.0,7.484273885890299
Maine,35387,ME,ME,total,2012,1328501.0,37.54206346963574
Maryland,12407,MD,MD,total,2012,5884868.0,474.31836866285164
Maryland,12407,MD,MD,under18,2012,1346235.0,108.50608527444184
Maryland,12407,MD,MD,under18,2011,1348766.0,108.71008301765133
Maryland,12407,MD,MD,total,2011,5840241.0,470.7214475699202
Maryland,12407,MD,MD,under18,2010,1351983.0,108.96937212863706
Maryland,12407,MD,MD,total,2010,5787193.0,466.44579672765377
Maryland,12407,MD,MD,total,2013,5928814.0,477.86040138631415
Maryland,12407,MD,MD,total,2009,5730388.0,461.8673329572016
Maryland,12407,MD,MD,under18,2009,1353631.0,109.10220037075844
Maryland,12407,MD,MD,under18,2013,1344522.0,108.36801805432417
Maryland,12407,MD,MD,total,2007,5653408.0,455.6627710163617
Maryland,12407,MD,MD,under18,2007,1369563.0,110.38631417748046
Maryland,12407,MD,MD,total,2008,5684965.0,458.20625453373094
Maryland,12407,MD,MD,under18,2008,1359214.0,109.55218828080922
Maryland,12407,MD,MD,total,2005,5592379.0,450.74385427581205
Maryland,12407,MD,MD,under18,2005,1382966.0,111.46659144031595
Maryland,12407,MD,MD,total,2006,5627367.0,453.563875231724
Maryland,12407,MD,MD,under18,2006,1377756.0,111.04666720399774
Maryland,12407,MD,MD,total,2003,5496269.0,442.9974208108326
Maryland,12407,MD,MD,under18,2003,1379641.0,111.19859756589022
Maryland,12407,MD,MD,total,2004,5546935.0,447.08108325945034
Maryland,12407,MD,MD,under18,2004,1383450.0,111.50560167647296
Maryland,12407,MD,MD,total,2001,5374691.0,433.1982751672443
Maryland,12407,MD,MD,under18,2001,1366552.0,110.1436285967599
Maryland,12407,MD,MD,total,2002,5440389.0,438.49351172725073
Maryland,12407,MD,MD,under18,2002,1375354.0,110.85306681711937
Maryland,12407,MD,MD,total,2000,5311034.0,428.06754251632145
Maryland,12407,MD,MD,under18,2000,1356961.0,109.37059724349157
Maryland,12407,MD,MD,total,1999,5254509.0,423.51164665108405
Maryland,12407,MD,MD,under18,1999,1348659.0,108.70145885387281
Maryland,12407,MD,MD,total,1997,5157328.0,415.678890948658
Maryland,12407,MD,MD,under18,1997,1321306.0,106.49681631337148
Maryland,12407,MD,MD,under18,1998,1338727.0,107.90094301603934
Maryland,12407,MD,MD,total,1998,5204464.0,419.4780365922463
Maryland,12407,MD,MD,under18,1996,1303816.0,105.08712823406141
Maryland,12407,MD,MD,total,1996,5111986.0,412.0243410977674
Maryland,12407,MD,MD,total,1995,5070033.0,408.6429434996373
Maryland,12407,MD,MD,under18,1995,1300695.0,104.8355766905779
Maryland,12407,MD,MD,under18,1992,1235498.0,99.58072056097365
Maryland,12407,MD,MD,total,1992,4923369.0,396.82187474812605
Maryland,12407,MD,MD,total,1993,4971889.0,400.73257032320464
Maryland,12407,MD,MD,under18,1993,1261738.0,101.69565567824615
Maryland,12407,MD,MD,under18,1994,1280772.0,103.22978963488353
Maryland,12407,MD,MD,total,1994,5023060.0,404.8569356008705
Maryland,12407,MD,MD,total,1991,4867641.0,392.3302168130894
Maryland,12407,MD,MD,under18,1991,1208898.0,97.43676956556783
Maryland,12407,MD,MD,under18,1990,1180426.0,95.14193600386878
Maryland,12407,MD,MD,total,1990,4799770.0,386.8598371886838
Massachusetts,10555,MA,MA,under18,1990,1353806.0,128.26205589767883
Massachusetts,10555,MA,MA,total,1990,6022639.0,570.5958313595453
Massachusetts,10555,MA,MA,total,1991,6018470.0,570.2008526764566
Massachusetts,10555,MA,MA,under18,1991,1375110.0,130.28043581241118
Massachusetts,10555,MA,MA,under18,1994,1437069.0,136.15054476551398
Massachusetts,10555,MA,MA,total,1994,6095241.0,577.4742775935575
Massachusetts,10555,MA,MA,total,1993,6060569.0,574.1893889152061
Massachusetts,10555,MA,MA,under18,1993,1415724.0,134.1282804358124
Massachusetts,10555,MA,MA,under18,1992,1390188.0,131.70895310279488
Massachusetts,10555,MA,MA,total,1992,6028709.0,571.1709142586452
Massachusetts,10555,MA,MA,total,1995,6141445.0,581.8517290383704
Massachusetts,10555,MA,MA,under18,1995,1453489.0,137.70620558976788
Massachusetts,10555,MA,MA,under18,1996,1468614.0,139.1391757460919
Massachusetts,10555,MA,MA,total,1996,6179756.0,585.4813832306963
Massachusetts,10555,MA,MA,under18,1998,1491652.0,141.32183799147325
Massachusetts,10555,MA,MA,total,1998,6271838.0,594.2054002842254
Massachusetts,10555,MA,MA,total,1997,6226058.0,589.868119374704
Massachusetts,10555,MA,MA,under18,1997,1478203.0,140.0476551397442
Massachusetts,10555,MA,MA,total,1999,6317345.0,598.5168166745618
Massachusetts,10555,MA,MA,under18,1999,1495818.0,141.71653244907625
Massachusetts,10555,MA,MA,total,2000,6361104.0,602.66262434865
Massachusetts,10555,MA,MA,under18,2000,1501334.0,142.23912837517764
Massachusetts,10555,MA,MA,total,2001,6397634.0,606.1235433443866
Massachusetts,10555,MA,MA,under18,2001,1505028.0,142.5891046897205
Massachusetts,10555,MA,MA,total,2002,6417206.0,607.977830412127
Massachusetts,10555,MA,MA,under18,2002,1502652.0,142.36399810516343
Massachusetts,10555,MA,MA,total,2004,6412281.0,607.5112269066793
Massachusetts,10555,MA,MA,under18,2004,1479541.0,140.17441970630034
Massachusetts,10555,MA,MA,total,2003,6422565.0,608.4855518711511
Massachusetts,10555,MA,MA,under18,2003,1493372.0,141.48479393652298
Massachusetts,10555,MA,MA,total,2006,6410084.0,607.3030791094268
Massachusetts,10555,MA,MA,under18,2006,1450202.0,137.39478919943156
Massachusetts,10555,MA,MA,total,2005,6403290.0,606.6594031264804
Massachusetts,10555,MA,MA,under18,2005,1464140.0,138.71530080530553
Massachusetts,10555,MA,MA,total,2008,6468967.0,612.8817621980104
Massachusetts,10555,MA,MA,under18,2008,1429727.0,135.45495026054002
Massachusetts,10555,MA,MA,total,2007,6431559.0,609.3376598768356
Massachusetts,10555,MA,MA,under18,2007,1439757.0,136.40521080056845
Massachusetts,10555,MA,MA,under18,2013,1393946.0,132.06499289436286
Massachusetts,10555,MA,MA,total,2009,6517613.0,617.4905731880625
Massachusetts,10555,MA,MA,under18,2009,1422935.0,134.8114637612506
Massachusetts,10555,MA,MA,total,2013,6692824.0,634.0903837044054
Massachusetts,10555,MA,MA,total,2010,6563263.0,621.8155376598768
Massachusetts,10555,MA,MA,under18,2010,1415962.0,134.1508289909995
Massachusetts,10555,MA,MA,total,2011,6606285.0,625.8915206063477
Massachusetts,10555,MA,MA,under18,2011,1407240.0,133.32449076267173
Massachusetts,10555,MA,MA,under18,2012,1399417.0,132.58332543818096
Massachusetts,10555,MA,MA,total,2012,6645303.0,629.5881572714353
Michigan,96810,MI,MI,total,2012,9882519.0,102.08159281066006
Michigan,96810,MI,MI,under18,2012,2269365.0,23.441431670281997
Michigan,96810,MI,MI,under18,2011,2299116.0,23.748744964363187
Michigan,96810,MI,MI,total,2011,9874589.0,101.99967978514616
Michigan,96810,MI,MI,under18,2010,2333121.0,24.1
Michigan,96810,MI,MI,total,2010,9876149.0,102.01579382295218
Michigan,96810,MI,MI,total,2013,9895622.0,102.21694039871915
Michigan,96810,MI,MI,total,2009,9901591.0,102.27859725234997
Michigan,96810,MI,MI,under18,2009,2372603.0,24.507829769651895
Michigan,96810,MI,MI,under18,2013,2245201.0,23.191829356471438
Michigan,96810,MI,MI,total,2007,10001284.0,103.30837723375684
Michigan,96810,MI,MI,under18,2007,2470063.0,25.514543952071065
Michigan,96810,MI,MI,total,2008,9946889.0,102.74650346038632
Michigan,96810,MI,MI,under18,2008,2418879.0,24.985838239851255
Michigan,96810,MI,MI,total,2005,10051137.0,103.82333436628447
Michigan,96810,MI,MI,under18,2005,2531839.0,26.152659849189135
Michigan,96810,MI,MI,total,2006,10036081.0,103.66781324243364
Michigan,96810,MI,MI,under18,2006,2503548.0,25.860427641772546
Michigan,96810,MI,MI,total,2003,10041152.0,103.72019419481458
Michigan,96810,MI,MI,under18,2003,2569080.0,26.53734118376201
Michigan,96810,MI,MI,total,2004,10055315.0,103.86649106497262
Michigan,96810,MI,MI,under18,2004,2553314.0,26.374486106807147
Michigan,96810,MI,MI,total,2002,10015710.0,103.45739076541679
Michigan,96810,MI,MI,under18,2002,2584310.0,26.694659642598904
Michigan,96810,MI,MI,total,2001,9991120.0,103.20338807974383
Michigan,96810,MI,MI,under18,2001,2593310.0,26.787625245325895
Michigan,96810,MI,MI,total,2000,9952450.0,102.80394587336019
Michigan,96810,MI,MI,under18,2000,2596114.0,26.816589195331062
Michigan,96810,MI,MI,total,1999,9897116.0,102.23237268877182
Michigan,96810,MI,MI,under18,1999,2591944.0,26.77351513273422
Michigan,96810,MI,MI,total,1997,9809051.0,101.32270426608821
Michigan,96810,MI,MI,under18,1997,2582270.0,26.67358743931412
Michigan,96810,MI,MI,under18,1998,2586343.0,26.71565953930379
Michigan,96810,MI,MI,total,1998,9847942.0,101.72442929449437
Michigan,96810,MI,MI,under18,1996,2569745.0,26.544210308852392
Michigan,96810,MI,MI,total,1996,9758645.0,100.80203491374859
Michigan,96810,MI,MI,total,1995,9676211.0,99.95053196983783
Michigan,96810,MI,MI,under18,1995,2556799.0,26.41048445408532
Michigan,96810,MI,MI,under18,1992,2501765.0,25.842010122921184
Michigan,96810,MI,MI,total,1992,9479065.0,97.91411011259167
Michigan,96810,MI,MI,total,1993,9540114.0,98.54471645491168
Michigan,96810,MI,MI,under18,1993,2522249.0,26.053599834727816
Michigan,96810,MI,MI,under18,1994,2535196.0,26.187336019006302
Michigan,96810,MI,MI,total,1994,9597737.0,99.13993389112694
Michigan,96810,MI,MI,total,1991,9400446.0,97.10201425472574
Michigan,96810,MI,MI,under18,1991,2484957.0,25.668391695072824
Michigan,96810,MI,MI,under18,1990,2459633.0,25.406807148021898
Michigan,96810,MI,MI,total,1990,9311319.0,96.18137589092036
Minnesota,86943,MN,MN,under18,1990,1176680.0,13.533924525263679
Minnesota,86943,MN,MN,total,1990,4389857.0,50.491206882670255
Minnesota,86943,MN,MN,total,1991,4440859.0,51.077821101181236
Minnesota,86943,MN,MN,under18,1991,1191207.0,13.701011007211621
Minnesota,86943,MN,MN,under18,1994,1238949.0,14.250129395120942
Minnesota,86943,MN,MN,total,1994,4610355.0,53.027328249542805
Minnesota,86943,MN,MN,total,1993,4555956.0,52.40164245540181
Minnesota,86943,MN,MN,under18,1993,1226723.0,14.109508528576194
Minnesota,86943,MN,MN,under18,1992,1213068.0,13.952451606224768
Minnesota,86943,MN,MN,total,1992,4495572.0,51.70711845692005
Minnesota,86943,MN,MN,total,1995,4660180.0,53.60040486295619
Minnesota,86943,MN,MN,under18,1995,1245932.0,14.330446384412776
Minnesota,86943,MN,MN,under18,1996,1252722.0,14.408543528518685
Minnesota,86943,MN,MN,total,1996,4712827.0,54.205939523595916
Minnesota,86943,MN,MN,under18,1998,1275940.0,14.675592054564484
Minnesota,86943,MN,MN,total,1998,4813412.0,55.36284692269648
Minnesota,86943,MN,MN,total,1997,4763390.0,54.787504456943054
Minnesota,86943,MN,MN,under18,1997,1264250.0,14.541136146670807
Minnesota,86943,MN,MN,total,1999,4873481.0,56.05374785779188
Minnesota,86943,MN,MN,under18,1999,1283102.0,14.757967864002852
Minnesota,86943,MN,MN,total,2000,4933692.0,56.74628204685828
Minnesota,86943,MN,MN,under18,2000,1289715.0,14.834029191539285
Minnesota,86943,MN,MN,total,2001,4982796.0,57.3110658707429
Minnesota,86943,MN,MN,under18,2001,1291261.0,14.851810956603751
Minnesota,86943,MN,MN,total,2002,5018935.0,57.726729006360486
Minnesota,86943,MN,MN,under18,2002,1288795.0,14.823447546093417
Minnesota,86943,MN,MN,total,2004,5087713.0,58.51779901774726
Minnesota,86943,MN,MN,under18,2004,1281946.0,14.74467179646435
Minnesota,86943,MN,MN,total,2003,5053572.0,58.12511645560885
Minnesota,86943,MN,MN,under18,2003,1283687.0,14.764696410291801
Minnesota,86943,MN,MN,total,2006,5163555.0,59.39011766329664
Minnesota,86943,MN,MN,under18,2006,1282381.0,14.74967507447408
Minnesota,86943,MN,MN,total,2005,5119598.0,58.884533544966246
Minnesota,86943,MN,MN,under18,2005,1280557.0,14.728695812198797
Minnesota,86943,MN,MN,total,2008,5247018.0,60.3500914392188
Minnesota,86943,MN,MN,under18,2008,1284179.0,14.770355290247634
Minnesota,86943,MN,MN,total,2007,5207203.0,59.89214772897186
Minnesota,86943,MN,MN,under18,2007,1285074.0,14.780649390980297
Minnesota,86943,MN,MN,under18,2013,1279111.0,14.712064225987142
Minnesota,86943,MN,MN,total,2009,5281203.0,60.74328008005245
Minnesota,86943,MN,MN,under18,2009,1284103.0,14.769481154319497
Minnesota,86943,MN,MN,total,2013,5420380.0,62.344064502030065
Minnesota,86943,MN,MN,total,2010,5310337.0,61.078373187030586
Minnesota,86943,MN,MN,under18,2010,1282693.0,14.753263632494853
Minnesota,86943,MN,MN,total,2011,5347108.0,61.50130545299794
Minnesota,86943,MN,MN,under18,2011,1280424.0,14.727166074324558
Minnesota,86943,MN,MN,under18,2012,1278050.0,14.69986082835881
Minnesota,86943,MN,MN,total,2012,5379646.0,61.87555064812578
Mississippi,48434,MS,MS,total,2012,2986450.0,61.66019738200438
Mississippi,48434,MS,MS,under18,2012,742941.0,15.33924515835983
Mississippi,48434,MS,MS,under18,2011,747742.0,15.438369740265102
Mississippi,48434,MS,MS,total,2011,2977886.0,61.483379444192096
Mississippi,48434,MS,MS,under18,2010,754111.0,15.569868274352727
Mississippi,48434,MS,MS,total,2010,2970047.0,61.321530329933516
Mississippi,48434,MS,MS,total,2013,2991207.0,61.75841351116984
Mississippi,48434,MS,MS,total,2009,2958774.0,61.088780608663335
Mississippi,48434,MS,MS,under18,2009,758539.0,15.661291654622786
Mississippi,48434,MS,MS,under18,2013,737432.0,15.225502746004873
Mississippi,48434,MS,MS,total,2007,2928350.0,60.46062683239047
Mississippi,48434,MS,MS,under18,2007,761171.0,15.715633645786019
Mississippi,48434,MS,MS,total,2008,2947806.0,60.8623281166123
Mississippi,48434,MS,MS,under18,2008,760572.0,15.703266300532684
Mississippi,48434,MS,MS,total,2005,2905943.0,59.99799727464178
Mississippi,48434,MS,MS,under18,2005,760870.0,15.709419003179585
Mississippi,48434,MS,MS,total,2006,2904978.0,59.97807325432547
Mississippi,48434,MS,MS,under18,2006,756990.0,15.629309988850807
Mississippi,48434,MS,MS,total,2003,2868312.0,59.221043068918526
Mississippi,48434,MS,MS,under18,2003,759447.0,15.680038815707974
Mississippi,48434,MS,MS,total,2004,2889010.0,59.64838749638684
Mississippi,48434,MS,MS,under18,2004,760410.0,15.699921542717926
Mississippi,48434,MS,MS,total,2002,2858681.0,59.022195152165835
Mississippi,48434,MS,MS,under18,2002,763148.0,15.756452079117976
Mississippi,48434,MS,MS,total,2001,2852994.0,58.90477763554528
Mississippi,48434,MS,MS,under18,2001,768418.0,15.865259941363504
Mississippi,48434,MS,MS,total,2000,2848353.0,58.808956518148406
Mississippi,48434,MS,MS,under18,2000,774353.0,15.987797827972086
Mississippi,48434,MS,MS,total,1999,2828408.0,58.39715902052277
Mississippi,48434,MS,MS,under18,1999,775662.0,16.01482429698146
Mississippi,48434,MS,MS,total,1997,2777004.0,57.33583846058554
Mississippi,48434,MS,MS,under18,1997,774832.0,15.997687574844118
Mississippi,48434,MS,MS,under18,1998,773721.0,15.974749143163892
Mississippi,48434,MS,MS,total,1998,2804834.0,57.91043481851592
Mississippi,48434,MS,MS,under18,1996,769680.0,15.891316017673535
Mississippi,48434,MS,MS,total,1996,2748085.0,56.73875789734484
Mississippi,48434,MS,MS,total,1995,2722659.0,56.213796093653215
Mississippi,48434,MS,MS,under18,1995,767892.0,15.85439980179213
Mississippi,48434,MS,MS,under18,1992,750224.0,15.489614733451708
Mississippi,48434,MS,MS,total,1992,2623734.0,54.17132592806706
Mississippi,48434,MS,MS,total,1993,2655100.0,54.81892885163315
Mississippi,48434,MS,MS,under18,1993,755820.0,15.605153404633109
Mississippi,48434,MS,MS,under18,1994,763795.0,15.76981046372383
Mississippi,48434,MS,MS,total,1994,2688992.0,55.51868522112566
Mississippi,48434,MS,MS,total,1991,2598733.0,53.655138951975886
Mississippi,48434,MS,MS,under18,1991,738911.0,15.256039146054425
Mississippi,48434,MS,MS,under18,1990,733660.0,15.147623570219267
Mississippi,48434,MS,MS,total,1990,2578897.0,53.2455919395466
Missouri,69709,MO,MO,under18,1990,1316423.0,18.88454862356367
Missouri,69709,MO,MO,total,1990,5128880.0,73.57557847623693
Missouri,69709,MO,MO,total,1991,5170800.0,74.17693554634265
Missouri,69709,MO,MO,under18,1991,1332306.0,19.112395816895955
Missouri,69709,MO,MO,under18,1994,1378700.0,19.77793398269951
Missouri,69709,MO,MO,total,1994,5324497.0,76.38177279834741
Missouri,69709,MO,MO,total,1993,5271175.0,75.61685004805692
Missouri,69709,MO,MO,under18,1993,1365903.0,19.594356539327777
Missouri,69709,MO,MO,under18,1992,1349729.0,19.362334849158646
Missouri,69709,MO,MO,total,1992,5217101.0,74.8411395946004
Missouri,69709,MO,MO,under18,1996,1408732.0,20.208753532542428
Missouri,69709,MO,MO,total,1996,5431553.0,77.91752858310979
Missouri,69709,MO,MO,total,1995,5378247.0,77.15283535841857
Missouri,69709,MO,MO,under18,1995,1393554.0,19.991019810928286
Missouri,69709,MO,MO,under18,1998,1428999.0,20.499490740076602
Missouri,69709,MO,MO,total,1998,5521765.0,79.2116512932333
Missouri,69709,MO,MO,total,1997,5481193.0,78.62963175486667
Missouri,69709,MO,MO,under18,1997,1419837.0,20.368058643790615
Missouri,69709,MO,MO,total,1999,5561948.0,79.78809049046751
Missouri,69709,MO,MO,under18,1999,1428047.0,20.485833966919625
Missouri,69709,MO,MO,total,2000,5607285.0,80.43846562136883
Missouri,69709,MO,MO,under18,2000,1428383.0,20.49065400450444
Missouri,69709,MO,MO,total,2001,5641142.0,80.9241561347889
Missouri,69709,MO,MO,under18,2001,1426575.0,20.46471761178614
